id,company_name,parent_company
12872,penthouse films international,penthouse films international
12873,felix cinematorgrafica,felix cinematorgrafica
413,proscenium films,proscenium films
3462,walter shenson films,walter shenson films
13962,innovisions,innovisions
7401,delphi iv productions,delphi iv productions
7402,vistar films,vistar films
3468,hal wallis productions,hal wallis productions
43995,nancy enterprises inc. (i),nancy enterprises inc. (i)
12282,elmer enterprises,elmer enterprises
4724,blt productions,blt productions
18329,media home entertainment,media home entertainment
5061,children's television workshop,children's television workshop
81132,grand march productions,grand march productions
81133,amy robinson productions,amy robinson productions
23689,village-a.m. partnership,village-a.m. partnership
23690,coast ridge,coast ridge
23691,junger witt productions,junger witt productions
16833,marked entertainment,marked entertainment
1438,quadra entertainment,quadra entertainment
44406,rai 1,rai 1
93143,societa investimenti milanese (s.i.m.),societa investimenti milanese (s.i.m.)
93144,vides produzione,vides produzione
40490,george a. romero productions,george a. romero productions
8302,fleischer studios,fleischer studios
22540,new breed productions,new breed productions
16838,oak,oak
13914,feature productions,feature productions
54,the independent film channel productions,the independent film channel productions
307,ifc films,ifc films
11351,hart-sharp entertainment,hart-sharp entertainment
35442,radio televisión española (rtve),radio televisión española (rtve)
3919,earthbound human productions inc.,Warner Bros. Entertainment Inc.
67883,absolute entertainment (ii),absolute entertainment (ii)
67884,cockamamie,cockamamie
67885,heckerling-caplan,heckerling-caplan
80461,carolco international n.v.,carolco international n.v.
643,société nouvelle pathé cinéma,société nouvelle pathé cinéma
13433,seasonal film corporation,seasonal film corporation
819,mars films,mars films
1627,maran film,maran film
2886,cineguild,cineguild
553,barclays mercantile industrial finance,barclays mercantile industrial finance
44485,jrs productions,jrs productions
3719,ljubavny film,ljubavny film
44449,kinema sarajevo,kinema sarajevo
49255,televizija sarajevo,televizija sarajevo
753,nouvelles éditions de films (nef),nouvelles éditions de films (nef)
16918,cinequanon,cinequanon
80256,transeuropa s.a. cinematografica,transeuropa s.a. cinematografica
89188,magna theatre corporation,magna theatre corporation
89189,south pacific enterprises,south pacific enterprises
89190,rodgers & hammerstein productions,rodgers & hammerstein productions
354,orly films,orly films
1179,ciné cinq,ciné cinq
1180,la générale d'images,la générale d'images
12965,investimage 3,investimage 3
84953,club des investissments,club des investissments
84954,sofica sofinergie,sofica sofinergie
79298,mkh,mkh
14222,skyewiay,skyewiay
6095,subafilms,subafilms
10761,danjaq,danjaq
10481,jolly film,jolly film
19498,ocean films,ocean films
2321,green parrot,green parrot
7250,trinity filmed entertainment,trinity filmed entertainment
14646,pickford corporation,pickford corporation
38147,red-horse native,red-horse native
54050,linson films,linson films
54052,knickerbocker films,knickerbocker films
13819,lower east side films,lower east side films
17813,49th parallel productions,49th parallel productions
65561,forensic/291 films,forensic/291 films
25679,independent pictures,independent pictures
4897,code productions,code productions
637,the picture factory,the picture factory
59423,"the straight story, inc","the straight story, inc"
843,werner herzog filmproduktion,werner herzog filmproduktion
8765,wildlife films peru,wildlife films peru
10869,filmverlag der autoren,filmverlag der autoren
4582,xi'an film studio,xi'an film studio
769,destination films,destination films
4434,green moon productions,green moon productions
20979,colomby/keaton productions,colomby/keaton productions
16252,id films,id films
16253,leo films,leo films
4597,goodtimes enterprises,goodtimes enterprises
1802,lowndes productions limited,lowndes productions limited
14376,steven s.a.,steven s.a.
2403,monterey films,monterey films
13723,bruce brown films,bruce brown films
1786,dark castle entertainment,dark castle entertainment
1600,craven-maddalena films,craven-maddalena films
85721,fox entertainment group,Fox Corporation
4214,jubilee pictures corporation,jubilee pictures corporation
91425,sun-telegram pictures,sun-telegram pictures
10342,studio ghibli,studio ghibli
12516,nibariki,nibariki
20192,nippon television network (ntv),nippon television network (ntv)
4131,ignite entertainment,ignite entertainment
30393,suburbans llc,suburbans llc
2473,bayrischer rundfunk,bayrischer rundfunk
2474,cafe productions,cafe productions
2475,zephir film,zephir film
5975,yleisradio (yle),yleisradio (yle)
8857,independent film channel (ifc),independent film channel (ifc)
872,george street pictures,george street pictures
873,the lloyd segan company,the lloyd segan company
8758,kaitz productions,kaitz productions
8759,mann/roth productions,mann/roth productions
62136,civilian pictures,civilian pictures
62137,bluemark productions,bluemark productions
62138,c-hundred film corporation,c-hundred film corporation
3141,cineplex,cineplex
189,arp sélection,arp sélection
29363,palomar pictures (i),palomar pictures (i)
12190,buster keaton productions,buster keaton productions
4065,wild street pictures,wild street pictures
18205,richard pryor productions,richard pryor productions
14179,creepshow films inc.,creepshow films inc.
14180,laurel entertainment inc.,laurel entertainment inc.
1212,empire pictures,empire pictures
13913,joseph m. schenck productions,joseph m. schenck productions
21540,mary pickford company,mary pickford company
42001,american artists,american artists
3986,martin poll productions,martin poll productions
3987,the production company,the production company
19972,walter seltzer productions,walter seltzer productions
617,brooksfilms ltd.,brooksfilms ltd.
999,belstar productions,belstar productions
3070,cinema center films,cinema center films
5603,stockbridge-hiller productions,stockbridge-hiller productions
4299,newtown productions,newtown productions
11142,cinema group ventures,cinema group ventures
6262,space productions,space productions
6270,cinépix,cinépix
37255,dalco,dalco
6644,lions gate,lions gate
3035,4 kids entertainment,4 kids entertainment
5261,shogakukan production,shogakukan production
7967,media factory,media factory
12307,creatures,creatures
13070,tomy,tomy
66289,oriental light and magic (olm),oriental light and magic (olm)
76467,game freak,game freak
76468,pikachu project '98,pikachu project '98
76469,jr kikaku,jr kikaku
24724,marquis films ltd,marquis films ltd
2289,abandon pictures,abandon pictures
52648,paddy wagon productions,paddy wagon productions
4395,monogram pictures,monogram pictures
20778,first film company,first film company
81128,dirty hands productions,dirty hands productions
13630,darryl f. zanuck productions,darryl f. zanuck productions
12443,newman-foreman company,newman-foreman company
8791,sherwood productions,sherwood productions
67823,star partners,star partners
1138,filmways pictures,filmways pictures
32951,venice productions,venice productions
12273,sanford productions (iii),sanford productions (iii)
1361,compton films,compton films
1754,tekli british productions,tekli british productions
1167,phalanx productions,phalanx productions
14719,baltimore spring creek pictures,baltimore spring creek pictures
931,hal films,hal films
93591,mirco & slavco - first partizan production,mirco & slavco - first partizan production
551,mandalay pictures,mandalay pictures
23310,karol film productions,karol film productions
8139,copacetic pictures,copacetic pictures
7996,films a.b.c.,films a.b.c.
51320,les films du yaka,les films du yaka
51321,les films aleriaz,les films aleriaz
1875,produzioni de sica,produzioni de sica
9210,film four international,film four international
67713,parkes/lasker productions,parkes/lasker productions
11262,imagine films entertainment,imagine films entertainment
1920,nuova linea cinematografica,nuova linea cinematografica
13719,coronado productions,coronado productions
2807,india take one productions,india take one productions
29072,cineventa,cineventa
1234,réalisation d'art cinématographique,réalisation d'art cinématographique
5409,bing crosby productions,bing crosby productions
21858,richmond light horse productions,richmond light horse productions
21859,varius entertainment trading a.g.,varius entertainment trading a.g.
4213,sol lesser productions,sol lesser productions
6090,selmur productions,selmur productions
1823,arwin productions,arwin productions
4402,euterpe,euterpe
76900,reame productions,reame productions
2608,happy madison productions,happy madison productions
6370,quinta communications,quinta communications
3982,darkwoods productions,darkwoods productions
2441,fandango,fandango
