director_id,name,gender
71797,Alex Gibney,m
116190,Leonardo Favio,x
993018,Jacek Bromski,m
1126053,Max Lang,m
214413,Lee Fulkerson,x
1334612,Kôichi Takagi,x
1091281,Yongyoot Thongkongtoon,x
1429868,Maciej Bochniak,x
1060277,E.V.V. Satyanarayana,m
92055,Anthony D'Souza,x
1800054,Adrienne Greenhalgh,x
181029,Ruth Platt,x
61267,Björne Larson,x
1883004,Bo Eun Park,x
583311,Eric Bricker,x
290661,Tom Cairns,x
114678,Markku Pölönen,x
1676840,Michael Zimbrich,m
1901472,Milan Jonás,x
1092235,Jerome Hill,m
62043,Michael Gottlieb,m
54584,Jesse Dylan,m
1606262,Lucio Orlandini,x
295305,Peter Carter,m
1572014,Anne Bohlen,x
1790471,Karen Eachus,f
25239,Yau Nai-Hoi,x
218750,Gregory Levinson,x
112249,Lance Weiler,x
1511214,Michael Barnett,x
1473954,David Farrier,m
1620054,Oleg Assadulin,x
1391832,Rob Dipple,x
60584,Donald Munro,x
113609,Pascal Bourdiaux,m
1522214,Straw Weisman,x
56852,Tad Stones,x
1472449,Massoumeh Emami,x
1273673,Enrico Maria Artale,x
116431,David A.R. White,m
131565,Nat Hiken,x
1704231,Guy Efrat,x
1110543,Robert Allen Schnitzer,x
1177280,Anatoliy Petrov,m
1563479,David Sosna,x
1148247,Joseph Francis,x
262055,Robert Meyer Burnett,x
1420638,Rory Herbert,x
80170,Tadeusz Chmielewski,m
108824,Euzhan Palcy,f
1212412,Larry Shaw,m
85552,Borja Cobeaga,m
1395701,Joe Gonzalez,x
231199,Axelle Carolyn,x
96748,Mark Brian Smith,m
107331,John Llewellyn Moxey,x
1640632,Yeung-Wah Kam,x
94134,Brian Katkin,m
1640072,Judit Biró,x
1210055,Marwan Hamed,m
167165,Arvin Brown,m
10666,Barbara Broccoli,f
88441,Mansoor Khan,m
20951,Kevin Elders,m
146545,Aaron Aites,m
1014561,Rolando Colla,m
141619,Claes Eriksson,x
112159,Art Camacho,m
564557,Reema Kagti,x
235112,Aleksandr Kott,x
232933,Aurel Klimt,x
1339364,Stephen Durham,x
1469634,Mikayla Abromowitz,x
605443,Shiro Toyoda,x
1271115,Patrick McGuinn,x
1208779,Peter Hayman,x
1026261,Enrique Urbizu,x
110532,George Bamber,m
1050267,Andrew P. Jones,x
492,Janusz Kamiński,m
125684,Attila Árpa,x
1100851,Jillian Zurawski,f
33841,Leslie Stevens,x
575700,Jennifer Carriere,x
1314857,Vanessa Lapa,x
1179824,Alexis Gambis,x
18320,Bronwen Hughes,f
104776,Zak Bagans,x
110461,William Carr Crofts,x
18927,Ralf Westhoff,x
70567,Robert L. Lippert,m
33183,David Bowers,m
1347235,Katie Lemon,x
14670,Joan Rivers,f
1010062,Martin Shore,x
185917,Susan Rohrer,x
64163,Kimble Rendall,x
207749,Gail Harvey,x
554510,Kenichi Yatagai,x
1102063,Jan Halldoff,x
10757,Jane Campion,f
130957,Abhinav Kashyap,m
1458906,Sandy Morrow,x
109971,William Lewis,x
129284,William J. Cowen,x
1297483,Ben Cookson,x
931784,Alain Fresnot,m
1057623,Eun-kyung Jo,x
1330499,Daniel Garcia,x
1853469,Adam Marcus,x
577385,Seung-wook Byeon,x
19567,Terry Leonard,x
1169396,Stephen Finnigan,x
937344,Yoav Factor,x
1058073,Christian Herrendoerfer,x
1331533,Jason Mann,x
137422,Marcos Efron,m
112096,Paul Ruven,m
54148,Gonzalo Suárez,m
67314,Rick Ray,m
117652,Stewart Hopewell,x
1282342,Lino Del Fra,x
1316749,Jill D'Agnenica,f
1544013,Jack Sullivan,x
929628,Eric Drath,x
1048342,Run Wrake,x
232002,Peter Hutchings,x
100888,Chuck Jones,m
183724,Chris Dowling,x
144150,Ketche,x
19224,Gregg Araki,m
1349785,Joachim Hedén,x
34849,Ted Demme,m
1624775,Manolo Sarmiento,x
1084775,Tyler Benjamin,x
1579995,Lena Hanno Clyne,x
142598,Julien Nitzberg,m
118873,C. B. Harding,m
1047279,Zdravko Randić,x
1585490,William Ryan,m
1667679,Alexandra Weltz,x
1072790,David Dunn Jr.,x
937007,Miguel Ferrari,m
1445948,David Usui,x
583023,Frank LaLoggia,m
133793,George Mihalka,m
1140570,Jérôme Enrico,x
14227,Jules Dassin,x
1491995,Rick de Oliveira,x
236861,James Rabbitts,m
143312,William Reilly,x
64,Gary Oldman,m
553555,Choi Jin-won,x
86988,Demetrius Navarro,m
235578,John Pirozzi,x
932494,Øystein Karlsen,m
36113,Enrico Bergier,x
56263,Mary Lambert,f
116195,Gert Embrechts,x
1090073,Giancarlo Zagni,x
72389,Eiji Okuda,x
81034,Chookiat Sakveerakul,x
1856019,Marie Gennesseaux,x
89535,Norman Krasna,m
1076432,Joseph Jacoby,x
3431,Bruce Joel Rubin,m
1355945,Fia-Stina Sandlund,x
66121,"George Tillman, Jr.",m
1279785,Ciro De Caro,x
1822037,Alessia Silvetti,x
31497,John Cromwell,m
552014,Mark Steensland,x
1533739,Max Gogarty,x
938919,Stuart Simpson,x
120853,Paul Devlin,x
44070,Enki Bilal,x
23506,Jacques Fieschi,x
949860,Orville O. Dull,x
1159663,Jon Burton,x
961093,Hal Olofsson,x
350526,Masakatsu Iijima,x
1558104,Arthur Delaire,x
90370,Herbert J. Biberman,m
57132,Daniel Goldberg,x
91394,Ric Burns,x
71787,Ludwig Berger,m
234753,Vivian Schilling,x
164665,Liz Miller,x
146767,Tom Schiller,x
1232480,Jack Aldworth,x
31624,J.R. Bookwalter,x
99747,Jesper W. Nielsen,x
81748,Catherine Castel,f
81275,Yoshio Inoue,x
95293,Busby Berkeley,m
1667263,Carol Green,x
73292,Emer Reynolds,x
98019,Wallace Worsley,m
1148695,Jochen Taubert,m
1186076,Philippe Lacheau,m
21683,Oliver Schmitz,m
1341632,Lucille Celic,x
40199,Anthony Mann,m
1695780,Amanda Slater,f
592488,Kazuyoshi Kumakiri ,x
212687,Daniel Calparsoro,m
1060785,Alex R. Johnson,x
1083369,John Craddock,x
238400,Ivan Calbérac,x
115994,Richard Bartlett,m
104583,Stephen C. Apostolof,x
166461,Stephen Williams,m
25744,Pierre Gill,m
1002594,Ellen Hovde,x
1001595,Rowan Athale,x
1276771,Tobias Wiemann,x
133027,Ognjen Sviličić,x
1205201,Tom Sommerlatte,x
1837276,Martin Krauka,x
931525,Aaron Nee,x
150116,Thor Putnam,x
1497005,Tobias Lindner,x
606500,Larry Yust,m
58573,Nicole Kassell,f
12640,David Duchovny,m
107669,Eldar Ryazanov,m
112833,David Blair,m
288467,Gail Dolgin,x
1288624,Geoff Moore,x
17051,James Franco,m
91455,Yorgos Javellas,x
71617,Alain Monne,x
1372390,Kyungmin Woo,x
42448,Frank Kusche,x
1107980,Ben Nott,x
136975,Patrick Jenkins,x
1459476,Dean Wellins,x
1418612,Boris Nirenburg,x
1295757,Javier Rioyo,x
4759,David Kellogg,m
15344,J.J. Abrams,m
74142,Roger Gould,x
19274,Seth Rogen,m
593147,Alexandre Esway,x
1129918,Jigar Talati,x
91759,Jordan Scott,f
82444,Ed Spiegel,x
145175,Albert Parker,m
68595,Torsten Wacker,m
172993,Rose Troche,f
1023462,Anselmo Duarte,x
1276304,Glen Kasper,x
54734,Evan Goldberg,m
12786,Simon West,m
930626,Luciano Moura,x
1168042,Ta Huang,x
564343,Sylvie Koechlin,x
99526,Bruno Vailati,x
234481,Melody Gilbert,x
104089,Alberto Negrin,m
1436237,Marzenna Hiles,x
151053,Lisa Lax,x
543371,Jessica Sanders,x
14855,Frank Borzage,m
556471,Ana Katz,f
1146725,François Reichenbach,m
1139619,Eduardo Williams,x
1185253,Lester Wm. Berke,x
123238,Brian Skiba,m
76819,Bruno Lavaine,x
565332,Eduard Nazarov,m
1562407,Allan Aguilar,x
1378728,Jessica Clothier,x
4040,Robert Wuhl,m
979451,Rigoberto Pérezcano,m
1134301,Olivier Babinet,x
1128252,Aimée Peyronnet,x
141060,Joao G. Amorim,x
97278,Atıf Yılmaz,m
47442,Vadim Derbenyov,x
1806708,Grant Humphreys,x
1129755,Shunichi Hirano,x
225706,Henry Saine,x
592438,César Rodrigues,x
566987,Vanessa Parise,f
95754,Andy Picheta,x
1419925,Beatrice Bellino,x
224419,Stefan Jarl,x
35019,Max Allan Collins,x
230201,Michèle Hozer,f
1155128,Jean Léon,x
1413995,Robert A. Golden,x
1157590,Conor Allyn,x
583536,Marcus Vetter,x
83716,Greg Lombardo,x
140853,Chema de la Peña,x
1419805,Mary Shellogg,x
65428,Michael Haigney,m
1780706,James Buckhouse,x
560264,Eduardo Mignogna,m
994400,Kamal Amrohi,x
30938,Adrian Pryce-Jones,x
1759722,Mark Whiting,x
565212,Michael Gunton,x
1543405,Ali Scher,x
1575391,Steve Lanning,x
1492961,Monique Herran,x
1833859,Betty Chaplin,x
82222,Emmett Malloy,m
1521130,Andrew Steggall,x
568847,Stavros Tsiolis,x
1860926,Richard Spector,x
1024848,Gert Fredholm,x
229256,Vishram Sawant,x
12330,Cesare Zavattini,x
1432279,Ali Akbarzadeh,x
1033719,Vincent Grashaw,m
22353,John De Bello,m
1400421,Danielle de Smit,x
1641027,Pola Rapaport,x
38072,Yves Allégret,m
1056396,Teodor Vulfovich,x
89811,Curt Goetz,m
969801,Tero Molin,x
1750919,Kostas Haralambous,x
1455486,Jakub Dvorak,x
1318725,Zach Nial,x
1888677,George Turner,x
237511,Andrei Rostotsky,m
1451279,Doug Walker,x
1565178,Reza Memari,x
1818090,Sam Christopher,x
102214,John Carr,m
1192404,Katsuro Onoue,m
913688,Mike Woolf,m
67897,Jeff Kanew,m
19142,Kenneth Johnson,m
1377140,Mable Lawson-McCrary,x
59779,David Peers,x
954103,Henry Pincus,m
114380,Paresh Mokashi,x
126784,Izuru Narushima,m
1403710,Renee Burke,x
46366,Shusuke Kaneko,m
1105176,Simon Arthur,x
73579,Benjamin Heisenberg,m
91641,Franny Armstrong,x
1022656,David Brundige,x
1311534,Mike Ramsdell,x
1083773,Michelle Mower,f
1157086,Rob Meyer,x
33821,Jorge Grau,x
83284,Dee McLachlan,x
131349,Ryan Combs,x
130706,Alla Nazimova,x
82518,Paul Ziller,m
1559203,Ярополк Лапшин,x
1603900,Maria Coveou,x
1150587,Antoni Verdaguer,m
59758,Ezel Akay,x
3248,David O. Selznick,m
84036,Norman Cohen,x
148348,Minna Virtanen,x
1728733,Zandro Hipolito,x
1125890,Cory Weincheque,x
1186596,Justin Edgar,x
148822,Ralph Wright,m
56198,Ari Folman,m
1056311,Toshiyuki Kubooka,x
122590,Richard Laxton,m
1080813,Fritz Genschow,m
559784,Andrea Kalin,x
94151,Thierry Poiraud,x
1310251,Nancy Kates,x
1130914,Jeethu Joseph,m
146717,Pascal Thomas,x
54563,J. Todd Anderson,m
8244,Howard Joslin,x
84265,Steven Sheil,x
1427193,Aleksey German Jr,x
2000,Lewis Milestone,x
1805808,Scott Lovelock,x
1434225,Susan Malerstein,x
1814961,Ani Williams,x
1038003,Bill Morrison,x
1459972,Sébastien Laudenbach,x
993676,Anaïs Barbeau-Lavalette,x
62556,Fred Walton,m
794782,Matthew Akers,x
1184249,Betsy Blankenbaker,x
148764,Marc Didden,x
1533802,Kim Delise,x
992965,Mary Cybulski,f
6111,Mike Figgis,m
80878,Nikos Zapatinas,x
1718766,Stevan Đorđević,x
1616534,James Mahoney,x
1460862,Sabrina Temblett,f
1368144,Max Nichols,x
1586145,Inés Burger,x
261271,Maurice Joyce,m
1138364,Christopher Shelton,x
937109,Y.K. Kim,m
1674150,Tove Undheim,x
1183417,Charles C. Coleman,x
18384,Joel Soisson,m
97704,Gil Bettman,m
1389582,Brahim Chkiri,x
76896,Marcus Olsson,x
126638,Mark Andrews,m
1466566,Rajath Mahesh,x
118425,Anthony Young,m
1206929,Antonio Tublén,x
1518756,P.J. Voeten,m
108012,Hiroshi Inagaki,m
1292036,Gustavo Fontán,x
46791,Hubert Sauper,x
1168864,Jason Osder,x
1410589,Lorelei Kuchera,x
64152,Robert Stevenhagen,x
183036,Doug Ellin,m
1605264,Richard Monroe,x
165479,Brett Parker,m
1545312,Gabriel Arbós,x
565326,Dmitriy Babichenko,x
1406422,Stepan Altrichter,x
1645309,Anna Elizabeth James,x
1404632,Ana Lucia Diniz,x
1679253,Nick Farnes,x
523789,Aaron Harvey,m
1463239,Nelson 'Rey' Bohol,x
127716,Robert Young,m
1180407,Julie Vasconi,x
8020,John Kahrs,x
935707,Émile Reynaud,x
208113,Sarah Smith,x
8086,Mark Adams,x
545782,Irina Volkova,x
568092,Christopher Folino,x
1206151,Shawn Sourgose,x
1210470,Don Thacker,x
1755266,Szonja Szekerák,x
24636,Katsuhito Akiyama,x
1464250,Anna Axster,f
150259,Osman Sınav,x
1416440,Barbara Bass,x
19921,Wolfgang Büld,m
1423959,Tom Leetch,x
236655,Ömer Vargı,x
1406137,Pam Fuller,f
1369047,Larry Leahy,x
1699144,Colin Benoit,x
1061561,Mark Cousins,m
57193,Gil Kenan,m
1860758,Cécile Rodolakis,x
97350,Steven Vasquez,m
14172,Michael McCullers,m
89795,Eva Sørhaug,x
1491544,Anthony Hackett,x
1763565,Jemima Thomas,x
146017,Venus Keung Kwok-Man,x
1378153,Evan K. Euliss,x
1224107,Carol Banker,f
1078794,Chris Petit,x
108039,Mark Blutman,m
91659,Harry Bromley Davenport,m
57396,Dennis Feldman,m
933226,Stéphane Robelin,x
1491538,Lorenzo Vigas,x
1258313,Antony Thomas,x
1820815,Sue Merry,x
93943,Gerald Mayer,m
1336532,Stefano Rolla,x
23841,David Lister,m
1336842,Daisy Gerber,x
1347748,Torsten Hoffmann,x
1214449,Roberto Benabib,x
51535,David Ross,m
33558,Howard Ziehm,x
1305412,Zeek Earl,x
99432,Jay Woelfel,x
87412,Eitan Arrusi,x
70520,Shane Meadows,m
90609,Oz Perkins,m
122741,Michael Wright,x
121686,Ellen Seidler,x
65390,Scott Kalvert,m
238705,Khuat Akhmetov,x
45192,Werner Schroeter,x
1484924,Peter Murphy,x
56097,Alki David,m
119512,Paul Cowan,x
1437657,Joana Sena,x
39138,Jean Girault,m
1417768,Kristian Pithie,x
1317165,Naomi Nagata,x
171443,Justin McCarthy,m
69801,Alan Metter,m
19161,Sandrine Bonnaire,f
1574550,Ali Abbasi,x
128997,Anna Maria Montanari,x
1815730,Daniel Hillary,x
12632,Daniel Sackheim,m
77277,Nate Parker,m
30508,Jack Sher,m
1581513,Nora McPhail,x
1342644,June Samson,x
56891,Rachel Talalay,f
109846,Alex Nicol,m
1062413,Miraz Bezar,m
142646,Juno Mak,m
1289604,Ana Lily Amirpour,f
1134819,Robert Manganelli,x
23213,Harold Becker,m
17268,Ronny Yu,x
1555655,Roman Volobuev,x
1341689,Nate Adams,x
1823891,Elise Camurat,x
95679,Edo Bertoglio,x
95025,Arthur B. Woods,x
3663,Jerry Lewis,m
583,Hampton Fancher,m
1289126,Abrid Shine,x
8956,Robert Vincent O'Neill,x
1048552,Egor Baranov,x
27236,Gregg Champion,m
1798474,Silver Butler,x
12898,Tim Allen,m
77962,Ben Dobyns,x
209181,Christopher Berkeley,m
57510,Heather M. Winters,f
228708,Manuel Sicilia,x
8844,Lawrence Kasdan,m
1620748,Siamak Etemadi,x
173394,Chris Bailey,m
98521,Floria Sigismondi,x
75881,Randall Cole,m
1112910,Greg Griffin,x
1495195,Barbara Jansen,x
66719,Felix Chong,x
1622145,Mario Bianchi,x
1312357,Geo Santini,x
239672,Felix Van Groeningen,m
1487626,Jim Hansen,x
31998,Marc Sorkin,x
74299,Pixote Hunt,x
19152,Dylan Baker,m
1434341,Jim Issa,x
110577,Morten Lindberg,x
1447482,Jennifer Moeller,x
88875,Antonio Serrano,x
1045535,Andrew Kam Yeung-Wa,x
1447504,Bill Thyen,x
63450,Sanford Hampton,x
66708,Michael A. Pierce,m
25317,Franco Rossi,m
1668334,Allan Francovich,x
1458224,David Shapiro,x
544960,Michel Khleifi,m
80307,Andy Cadiff,m
92779,Pablo Proenza,m
994314,Ross Ashcroft,x
1008524,Vidal Raski,x
20773,Tim Sullivan,m
114925,Richard Dutcher,m
1841563,Matt Fennell,x
82482,Greg Pritikin,m
1007605,Audrius Stonys,x
20213,Nicholas Kazan,m
1319244,Ligy J. Pullappally,x
179923,Maurice Noble,m
1364591,Viktor Johansson,x
228588,Elly Verduyckt,x
1174204,Michael Kruzan,x
933088,Wang Bing,m
607547,Mollie Miller,x
1288836,Beth Harrington,x
86250,Frank Henenlotter,x
567595,Gulshat Omarova,x
12073,Mike Myers,m
62772,Adolfo Martínez Pérez,x
157771,Charles McDougall,m
30956,Jesús Franco,m
54441,James Ivory,m
70636,Gabriel Axel,m
142514,Pavel Bardin,x
1011901,Gabriel Sabloff,x
8837,George Siegmann,m
1020854,Mario Piluso,m
1785018,Viral Desai,x
230978,Sai Paranjape,x
1845308,Dalila Droege,x
1528815,Rajesh M. Selva,x
1770866,Andrew Shepherd,x
20442,Roschdy Zem,m
1276825,Jonathan Milott,x
66777,Bob Fosse,x
1054623,Charles Connor,m
114620,Neil Johnson,x
1284150,Clint Kelly,x
142411,Hideshi Hino,x
110783,Lauri Törhönen,x
1368971,Bobby Roe,x
1437867,Glenna Ross,x
98173,Greg Lamberson,x
1598429,Miro Vostiar,x
1359894,Burt Bluestein,x
1028796,Richard Berge,x
940683,Sam Nelson,m
28279,Agnès Jaoui,f
1355652,Aurélien Gerbault,m
1184335,Jean-Marc Rudnicki,x
1051295,Álvaro Longoria,m
21136,Michael Cristofer,m
116100,Richard Williams,x
590591,Friedrich Fehér,x
15901,Jonathan Sanger,m
7487,David Bowie,m
1393407,Shane B. Scott,x
213402,Phillip Marshak,x
928285,Jeff Adachi,x
1809041,Beth David,x
22224,Michael Ian Black,m
1135820,Dominic Howes,x
215423,Lisa Mulcahy,x
932644,Gunasekhar,x
587664,Takashi Ito,x
9108,Don Taylor,m
1400942,Mairzee Almas,x
138204,Maurice Phillips,m
68773,Ilyssa Goodman,f
937827,Barry Poltermann,x
150143,Björn Br. Björnsson,x
1373655,Jason Strouse,x
1451274,Pablo Calvillo,m
122380,Ray Manzarek,x
1300888,André Faria,x
1284137,Eric Pennycoff,x
1138978,Maciej J. Drygas,x
553096,Daniel Toland,m
16813,Philipp Stennert,m
40402,Buzz Kulik,m
1386923,Alicia Accardo,x
1561682,Josh Kriegman,x
1077813,Stephen Lee Davis,x
126774,Per Fly,x
78061,Menhaj Huda,x
41472,Peter O'Fallon,x
1001852,Steven Lewis Simpson,x
229111,Tanuja Chandra,f
1610488,Todd Newman,x
1669748,Daniel Kontur,x
940694,Howard Brookner,x
8370,Pierre Henry,m
75589,George Casey,m
129264,Zero Chou,m
1646506,Christelle Lahaye,x
32838,Tony Mitchell,x
32919,Anthony Asquith,m
142989,Dominique Mezerette,x
54033,Hugh Stewart,x
144130,Michael Covert,m
1034315,David Lammers,x
231086,Will Hay,m
1317685,Scott Beck,x
65525,Howard McCain,m
8843,Mick Jackson,m
1072082,Brian Jett,x
1823391,Keegan Sacko,x
174313,Adam Nee,m
14598,Thomas Bangalter,x
139138,Jody Lee Lipes,m
137427,Denis Villeneuve,m
74159,Robert B. Weide,x
58677,Norio Tsuruta,x
1110379,John Alexander,x
1034477,Asier Altuna,x
1093264,Alex Mebane,x
1340343,Lisa Burling,x
47061,Jörn Donner,x
33019,Bryan Foy,m
82255,Peter Israelson,x
66124,Paul Wheeler,x
129478,John Hindman,m
1680615,Adam Escott,m
1294527,HongSeon Kim,x
1083312,Héléna Klotz,x
150115,McLaren Stewart,x
421643,Julia Bacha,f
116602,Frederico Serra,x
1029502,Steve Goltz,x
1346957,Andra Barbuica,x
1464323,Nancy Hansen,x
77270,Tomm Coker,m
88571,Harold P. Warren,x
146884,Sandra Fierlinger,x
1508479,Falele Ygueravide,x
933245,Trevor Gittings,m
111338,Adam Bernstein,m
81687,Rick Avery,m
1304707,Joyce 'Doc' Pepper,x
1144937,Paulo Caldas,x
1466676,Devon Downs,x
131668,Nathan Frankowski,x
128029,Satsuo Yamamoto,x
1537703,Paul S. Alcus,x
1821870,Jason Altieri,x
135538,H. Gordon Boos,m
930701,Marius Markevicius,m
83339,Paul Provenza,m
62020,Jack Sholder,m
51962,Bill Cosby,m
1576220,Letia Clouston,x
1305363,Talya Lavie,f
1156138,Nicola Caulfield,x
585161,David Oelhoffen,x
1229085,Mandie Fletcher,x
98835,Georgiy Daneliya,x
999723,Nobuo Mizuta,x
1296223,Giorgio Amato,x
1285174,Desiree Akhavan,f
148658,Lyndon Chubbuck,m
1041418,Jonathan Sobol,x
172983,Leonard Katzman,m
1389084,J.C. Schroder,x
1429417,Joel Steege,x
92837,Jon Schroder,x
1265633,Gianfranco Pagani,x
133183,Robert Lee King,m
150844,J.C. Calciano,x
1382177,Tim Lea,x
1079021,Jim Larsen,x
31557,John Golden,x
1091527,Camila Guzmán Urzúa,x
1007524,Marisa Sistach,x
128690,Bryan Michael Stoller,m
65548,Rick Friedberg,m
102383,Milan Todorović,x
236555,Fredric Hobbs,x
91310,Roberto Bessi,x
43890,Brent Shields,m
583857,Peter Strickland,m
90350,Jang Jin,m
1086439,Grant Gilmore,x
63928,Brian King,x
1169036,Martin E. Johnson,x
109997,Tim Burstall,m
20556,Bertrand Tavernier,m
18268,Peter Tolan,m
11204,Pierre Grunstein,m
1651586,Gladys Goldsmith,x
236755,Camillo Bazzoni,x
1450295,Lynn K. D'Angona,x
1598756,Donald Colafranceschi,x
1550028,Katsuhiro Ôtomo,x
1133439,Guy Davidi,x
35599,Christian James,x
1815665,Julie Grumbach,x
28725,John Appel,x
1151788,Andrea Zaccariello,x
13488,Graeme Clifford,m
1551631,William Horwitz,x
1079152,Frank Beal,m
108321,Randall Churchill,x
1820245,Marcelo Estévez,x
1200372,Tom O'Brien,x
1713740,Jung-hoon Kim,x
1353906,Thomas M. Gofton,x
1266201,Massimo Coglitore,x
1551660,Jordana Lieberman,x
1878442,William E. Orr,x
29605,Mikael Håfström,x
125910,John Ward,x
1320870,Thomas Cailley,x
302264,Boris Bushmelev,x
1170399,Jim Blashfield,x
1403767,Susannah Wright,x
46307,Roy Rowland,m
1107974,Justin Schwarz,x
10030,Marcos Bernstein,m
93475,Michael Tuchner,m
97180,Steve Loter,m
1542610,Kôzô Yamamoto,x
1053958,Maurice Schwartz,x
1537351,Lilian Havlickova,x
562365,Gustavo Taretto,m
58861,Russell Rouse,m
1107400,Chike Ozah,m
81502,Pete McCormack,m
80957,Aleksi Vellis,x
19708,Albert Band,m
1040168,Melville Webber,x
1081874,Ron Scalpello,x
1111685,Dennis Bots,x
134101,Nacer Khemir,x
66889,Angelo Colagrossi,m
61750,Matthias Glasner,m
939440,Marilyn Ness,x
138865,Hisayasu Satô,m
1196522,Jeffrey St. Jules,x
78113,Tommy Walker,x
1150384,Christopher Livingston,x
1457044,Patricia Green,x
1403200,Delphine Slezak,x
146666,Steven Lawson,x
2406,Mathieu Kassovitz,m
1651257,Jean Lefèvre,x
1369361,Benedict Andrews,x
31656,Andy Bichlbaum,m
3702,Sebastian Schipper,x
1343610,Edward Donahue,x
84568,Rob Williams,m
1053020,Sterling Van Wagenen,x
1614,Ang Lee,m
230360,Kwon Soo-kyeong,m
230395,Jonathan Zarantonello,x
19879,Cyril Tuschi,x
1603902,Maria Coveou,x
1551513,Heidi Brandenburg,x
1301085,Greg D. Williams,x
1149659,Bryan Ortiz,x
1087734,Peter Byck,m
40542,Hector Babenco,m
77121,Randall Miller,m
24443,Oliver Rihs,x
70238,Chris Williams,m
1219790,Jeffrey D. Brown,x
58220,Hugh Hudson,m
95956,Luc Picard,m
1488665,Christopher C. Frieri,x
1195309,Thomas Fazi,x
76240,Stephen Tolkin,m
1601664,Robert Gardner,m
225094,Felipe Joffily,x
1335642,Robert Gordon,m
128148,Ed Hunt,m
1426833,Blu Van Zandt,x
91789,Sidney Salkow,x
22172,Murali K. Thalluri,x
1411880,Jeppe Rønde,x
119494,Weijun Chen,x
1775780,Lizz Zanin,x
1741195,Betty Todd,x
91666,David Wickes,x
222505,Wilho Ilmari,x
116798,Dick Proenneke,m
85916,Oren Rudavsky,x
212678,Robin Sheppard,f
63477,Ryan Little,m
1611808,Pedro Gandol,x
1512118,David MacKay,x
42992,Hubert Engammare,x
91186,Douglas Tirola,x
222212,Lola Doillon,x
1461868,Norm DeRepentigny,x
1461394,Jason Hand,x
1844783,Alex Schwerin,x
24425,Serge Korber,x
1305564,Martti Helde,x
102439,John Terlesky,m
553252,Jacek Lusiński,x
1348810,Kathleen Collins,x
99205,Peter Harris,x
1043312,Kim Ki-young,x
230008,Siddique,m
1675709,Callie T. Wiser,x
555086,Frank Davis,x
224663,Junji Sakamoto,x
55379,Yann Samuell,x
122670,Tomasz Konecki,x
1118210,Evgeny Lavrentiev,x
122029,Christian Camargo,m
1144404,Sunny Luk Kim-Ching,m
57206,Sally Potter,f
217174,Paul Tibbitt,x
1666936,Elaine Madsen,x
1519059,Ali Rafie,x
1152047,Lotfy Nathan,x
1516599,Marjut Komulainen,x
1142399,Veronica Mulero,f
1333604,Marat Magambetov,x
1075438,Shola Lynch,x
239571,Carl Rinsch,x
575090,Bong Man-dae,m
1336289,William Eckhardt,x
1518602,Willard Kirkham,x
1385666,Rita Merson,x
1548371,Atıl İnanç,x
1023401,Ana Pérez,x
84426,Olivier Nakache,x
233660,Hiroshi Shimizu,m
1015941,Daniel Boyd,m
1323632,Alain Margot,x
1473221,Peter Coggan,x
64618,Adam MacDonald,m
72480,Antti-Jussi Annila,x
225213,Giovanni Rodríguez,x
1545405,Malcolm R. Harding,x
1312411,Momčilo Mrdaković,x
1342669,Jayne-Ann Tenggren,x
33279,Danny Cannon,m
38756,René Cardona Jr.,x
92893,Geir Hansteen Jorgensen,x
89633,Péter Rudolf,x
1007638,Lütfi Akad,m
84097,Emmanuel Klotz,x
17114,John Cameron Mitchell,m
23883,Eric Small,m
1338900,Grayson Rogers,x
103511,José Luis Garci,m
1720743,Fernanda Colin,x
90591,Oren Peli,m
1075843,Jerzy Domaradzki,m
88576,Dror Soref,m
1594930,Ian O'Connor,x
1292897,Woo Min-Ho,x
213471,Teinosuke Kinugasa,x
1112606,Linda Kandel,x
420426,Jon Springer,x
32868,Erik Canuel,x
1328781,Victor Iliu,x
148399,Gaylord Lloyd,x
929433,Francis Teri,x
57521,Steve Beck,m
80660,Philip Martin,m
1386329,Brett Hamann,x
309745,Buddy Cooper,x
109587,Neil Hunter,m
1140643,Kim Saarniluoto,x
553554,Jessica Oreck,x
55335,Mario Peixoto,m
1435086,David Chen,x
998614,Viking Eggeling,m
